data_key,data_period,Prorrata
1107,9,13.3132739474348
1107,10,6.017194741913154
1121,9,13.0
1121,10,8.848775129132672
1121,11,5.787262081956119
1121,12,5.9731237182701165
1121,13,3.0044530869624264
1121,14,3.972563449740403
1121,15,2.930934930457131
1121,16,4.324028229175084
1121,17,3.0881041458942295
1121,18,5.649837046268778
1121,19,9.649738892777679
1135,9,30.0
1135,10,23.18654081974632
1135,11,20.89137747449972
1135,12,19.131078309773223
1135,13,14.874493160999842
1135,14,14.8055425940333
1135,15,14.715534984772177
1135,16,15.56546644145964
1135,17,13.974279234365902
1135,18,18.4320801000406
1135,19,22.75619220060037
1149,9,15.5
1149,10,13.370794006170726
1149,11,12.653555460781165
1149,12,12.103461971804133
1149,13,10.77327911281245
1149,14,10.751732060635407
1149,15,10.723604682741302
1149,16,10.989208262956138
1149,17,10.491962260739344
1149,18,11.885025031262687
1149,19,13.236310062687618
1163,9,0.8
1163,10,0.0
1163,11,0.0
1163,12,0.0
1163,13,0.0
1163,14,0.0
1163,15,0.0
1163,16,0.0
1163,17,0.0
1163,18,0.0
1163,19,0.0
1191,9,40.0
1191,10,34.322117349788606
1191,11,32.40948122874976
1191,12,30.94256525814436
1191,13,27.39541096749987
1191,14,27.33795216169442
1191,15,27.26294582064348
1191,16,27.971222034549697
1191,17,26.64523269530492
1191,18,30.360066750033837
1191,19,33.963493500500306
1233,9,37.6643450208333
1233,10,18.359544010114547
1233,11,11.8565811985825
1233,12,6.869066898524106
1233,13,0.0
1233,14,0.0
1233,15,0.0
1233,16,0.0
1233,17,0.0
1233,18,4.888571970948341
1233,19,17.14022292253437
1247,9,0.2531875
1247,10,0.0
1247,11,0.0
1247,12,0.0
1247,13,0.0
1247,14,0.0
1247,15,0.0
1247,16,0.0
1247,17,0.0
1247,18,0.0
1247,19,0.0
1289,9,0.748958333333333
1289,10,0.5360377339504054
1289,11,0.4643138794114491
1289,12,0.4093045305137461
1289,13,0.27628624461457796
1289,14,0.2741315393968736
1289,15,0.27131880160746347
1289,16,0.2978791596289466
1289,17,0.24815455940726733
1289,18,0.3874608364596018
1289,19,0.5225893396020945
1373,9,0.186350641967917
1373,10,0.0
1443,9,2.91
1443,10,2.484158801234145
1443,11,2.340711092156233
1443,12,2.230692394360827
1443,13,1.9646558225624902
1443,14,1.9603464121270815
1443,15,1.9547209365482614
1443,16,2.007841652591227
1443,17,1.9083924521478688
1443,18,2.187005006252538
1443,19,2.457262012537524
1555,9,4.5
1555,10,4.08125615454691
1555,11,3.9401992406202946
1555,12,3.8320141877881455
1555,13,3.5704115588531153
1555,14,3.566173971924963
1555,15,3.5606422542724565
1555,16,3.61287762504804
1555,17,3.5150859112787383
1555,18,3.7890549228149952
1555,19,4.0548076456618976
1723,9,0.22
1723,10,0.17741588012341458
1723,11,0.16307110921562326
1723,12,0.15206923943608264
1723,13,0.12546558225624904
1723,14,0.1250346412127081
1723,15,0.12447209365482613
1723,16,0.12978416525912276
1723,17,0.1198392452147869
1723,18,0.14770050062525375
1723,19,0.1747262012537524
1793,9,10.2100208333333
1793,10,8.50665603826988
1793,11,7.93286520195823
1793,12,7.492790410776605
1793,13,6.428644123583258
1793,14,6.411406481841625
1793,15,6.388904579526343
1793,16,6.60138744369821
1793,17,6.203590641924774
1793,18,7.3180408583434495
1793,19,8.399068883483395
1807,9,1.37953621857354
1807,10,0.10201262227597548
1821,9,0.41722140770375
1821,10,0.0
1835,9,0.3
1835,10,0.0
1849,9,4.5
1849,10,2.384988712796255
2017,9,1.27599714952083
2017,10,0.0
2017,11,0.0
2017,12,0.0
2017,13,0.0
2017,14,0.0
2017,15,0.0
2017,16,0.0
2017,17,0.0
2017,18,0.0
2017,19,0.0
2213,9,1.910674640845
2213,10,0.9454345903090624
2227,9,7.36278809791667
2227,10,6.085264501619106
2227,11,5.654921374385367
2227,12,5.324865280999151
2227,13,4.52675556560414
2227,14,4.513827334297915
2227,15,4.496950907561454
2227,16,4.656313055690354
2227,17,4.3579654543602775
2227,18,5.193803116674283
2227,19,6.004574135529241
2241,9,2.09
2241,10,1.6641588012341448
2241,11,1.5207110921562323
2241,12,1.4106923943608263
2241,13,1.1446558225624894
2241,14,1.1403464121270812
2241,15,1.1347209365482607
2241,16,1.1878416525912274
2241,17,1.0883924521478685
2241,18,1.3670050062525374
2241,19,1.637262012537523
2255,9,1.8
2255,10,0.5835136421922079
2269,9,30.24118525
2269,10,25.698879129830882
2269,11,24.168770232999808
2269,12,22.99523745651548
2269,13,20.157514023999894
2269,14,20.11154697935554
2269,15,20.05154190651478
2269,16,20.618162877639755
2269,17,19.557371406243934
2269,18,22.52923865002707
2269,19,25.411980050400253
2325,9,2.94
2325,10,2.528353507859673
2325,11,2.389687389084358
2325,12,2.283335981215465
2325,13,2.02616729514374
2325,14,2.0220015317228457
2325,15,2.0165635719966524
2325,16,2.067913597504853
2325,17,1.971779370409606
2325,18,2.2411048393774533
2325,19,2.5023532787862734
2381,9,3.53586563307493
2381,10,2.650115939641952
2381,11,2.351744704759893
2381,12,2.122905813345449
2381,13,1.5695497440049089
2381,14,1.5605861702992596
2381,15,1.5488851810953126
2381,16,1.6593762704646833
2381,17,1.452521933542497
2381,18,2.032036046080209
2381,19,2.5941706191529783
2395,9,1.01872916666667
2395,10,0.29479912876471676
2395,11,0.05093802333226523
2395,12,0.0
2395,13,0.0
2395,14,0.0
2395,15,0.0
2395,16,0.0
2395,17,0.0
2395,18,0.0
2395,19,0.24907458798046
2493,9,76.0
2493,10,56.09846531159413
2493,11,51.426203959199555
2493,12,48.609725295637155
2493,13,41.79918905759975
2493,14,41.688868150453274
2493,15,41.544855975635485
2493,16,42.904746306335426
2493,17,40.358846774985444
2493,18,47.49132816006496
2493,19,54.409907520960616
2507,9,10.0
2507,10,8.29663520493658
2507,11,7.722844368624931
2507,12,7.282769577443306
2507,13,6.218623290249958
2507,14,6.201385648508325
2507,15,6.178883746193043
2507,16,6.39136661036491
2507,17,5.993569808591475
2507,18,7.10802002501015
2507,19,8.189048050150095
10221,9,15.679
10221,10,0.0
10221,11,0.0
10221,12,0.0
10221,13,0.0
10221,14,0.0
10221,15,0.0
10221,16,0.0
10221,17,0.0
10221,18,0.0
10221,19,0.0
10235,9,0.3
10235,10,0.0
10235,11,0.0
10235,12,0.0
10235,13,0.0
10235,14,0.0
10235,15,0.0
10235,16,0.0
10235,17,5.111424113347565
10235,18,61.562975844514824
10235,19,79.54413689081755
10249,9,40.3
10249,10,12.85789082533198
10263,9,5.154
10263,10,0.0
10263,11,0.0
10263,12,0.0
10263,13,0.0
10263,14,0.0
10263,15,0.0
10263,16,0.0
10263,17,0.0
10263,18,9.6636927407227
10263,19,27.06198748269466
10277,9,5.134
10277,10,0.0
10277,11,0.0
10277,12,0.0
10277,13,0.0
10277,14,0.0
10277,15,0.0
10277,16,0.0
10277,17,0.0
10277,18,0.0
10277,19,2.2509653263228615
10291,9,7.7
10291,10,0.0
10291,11,0.0
10291,12,0.0
10291,13,0.0
10291,14,0.0
10291,15,0.0
10291,16,0.0
10291,17,0.0
10291,18,0.0
10291,19,20.256411594878987
10305,9,1.5
10305,10,0.0
10305,11,0.0
10305,12,0.0
10305,13,0.0
10305,14,28.817320606354066
10305,15,94.39604682741306
10305,16,99.46208262956137
10305,17,94.95962260739343
10305,18,108.8802503126269
10305,19,106.88210062687617
10333,9,0.2
10333,10,0.0
10333,11,0.0
10333,12,0.0
10333,13,0.0
10333,14,0.0
10333,15,0.0
10333,16,0.0
10333,17,0.0
10333,18,0.0
10333,19,0.0
10347,9,0.04
10347,10,0.0
10347,11,0.0
10347,12,0.0
